data.source,base.categories,Level_1,Level_2,Level_3
GTD,Left-Wing Terrorists,armed group,violent political groups,violent groups
GTD,Lendu extremists,armed group,violent political groups,violent groups
GTD,Lesotho Liberation Army (LLA),armed group,violent political groups,violent groups
GTD,Liberation and Justice Movement (LJM),armed group,violent political groups,violent groups
GTD,Liberation Front of Southern Sudan,armed group,violent political groups,violent groups
GTD,Liberation Front of the Senegalese People,armed group,violent political groups,violent groups
GTD,Liberation War Veterans Association,armed group,violent political groups,violent groups
GTD,Liberia Peace Council,armed group,violent political groups,violent groups
GTD,Liberian Rebel Group,armed group,violent political groups,violent groups
GTD,Liberians United for Reconciliation and Democracy (LURD),armed group,violent political groups,violent groups
GTD,Libya Revolutionaries Operations Room (LROR),armed group,violent political groups,violent groups
GTD,Libya Shield Force,armed group,violent political groups,violent groups
GTD,Libyan,armed group,violent political groups,violent groups
GTD,Libyan Militia,armed group,violent political groups,violent groups
GTD,Lord's Resistance Army (LRA),armed group,violent political groups,violent groups
GTD,M23,armed group,violent political groups,violent groups
GTD,Maasai,armed group,violent political groups,violent groups
GTD,Mabanese Defence Forces,armed group,violent political groups,violent groups
GTD,Macina Liberation Front (FLM),armed group,violent political groups,violent groups
GTD,Mai Mai Bakata Katanga Militia,armed group,violent political groups,violent groups
GTD,Mai Mai Karakara Militia,armed group,violent political groups,violent groups
GTD,Mai Mai Manu Militia,armed group,violent political groups,violent groups
GTD,Mai Mai Mazembe Militia,armed group,violent political groups,violent groups
GTD,Mai Mai Simba Militia,armed group,violent political groups,violent groups
GTD,Majerten clansmen,armed group,violent political groups,violent groups
GTD,Mali students,armed group,violent political groups,violent groups
GTD,Malitia-Pro Govt,armed group,violent political groups,violent groups
GTD,Manatari Brotherhood,armed group,violent political groups,violent groups
GTD,Mandela Soccer Club,armed group,violent political groups,violent groups
GTD,Marhan Clan,armed group,violent political groups,violent groups
GTD,Maskini Liberation Front,armed group,violent political groups,violent groups
GTD,Matan Abdulle,armed group,violent political groups,violent groups
GTD,Mayi Mayi,armed group,violent political groups,violent groups
GTD,Medfaiyah Wal-Sewarigh Brigade,armed group,violent political groups,violent groups
GTD,Merille Militia,armed group,violent political groups,violent groups
GTD,"Militant Islamic Group, name not stated",armed group,violent political groups,violent groups
GTD,Militant Movement for Madagascan Socialism (MMSM),armed group,violent political groups,violent groups
GTD,Militants,armed group,violent political groups,violent groups
GTD,Militia Members,armed group,violent political groups,violent groups
GTD,Misrata Brigades,armed group,violent political groups,violent groups
GTD,Misseriya Arab Tribesmen,armed group,violent political groups,violent groups
GTD,Mitiga Militia,armed group,violent political groups,violent groups
GTD,Modakeke Ethnic Activists,armed group,violent political groups,violent groups
GTD,Modakeke Ethnics,armed group,violent political groups,violent groups
GTD,Mombasa Republican Council (MRC),armed group,violent political groups,violent groups
GTD,Moslem Activists,armed group,violent political groups,violent groups
GTD,Mouhajiroune Brigade,armed group,violent political groups,violent groups
GTD,Mousa Ismail sub-clan,armed group,violent political groups,violent groups
GTD,Movement for Democracy and Development (MDD),armed group,violent political groups,violent groups
GTD,Movement for Democracy and Justice in Chad (MDJT),armed group,violent political groups,violent groups
GTD,Movement for Democratic Change (MDC),political party,nonviolent political groups,nonviolent groups
GTD,Movement for Oneness and Jihad in West Africa (MUJAO),armed group,violent political groups,violent groups
GTD,Movement for the Actualization of the Sovereign State of Biafra (MASSOB),armed group,violent political groups,violent groups
GTD,Movement for the Emancipation of the Niger Delta (MEND),armed group,violent political groups,violent groups
GTD,Movement of Democratic Forces of Casamance,armed group,violent political groups,violent groups
GTD,Movement of Niger People for Justice (MNJ),armed group,violent political groups,violent groups
GTD,Movement of the Islamic State (MEI),armed group,violent political groups,violent groups
GTD,Mozambican Rebels,armed group,violent political groups,violent groups
GTD,Mozambique Liberation Front (FRELIMO),armed group,violent political groups,violent groups
GTD,Mozambique National Resistance Movement (MNR),armed group,violent political groups,violent groups
GTD,Mozambique Rightest Rebels,armed group,violent political groups,violent groups
GTD,Mujahideen Youth Movement (MYM),armed group,violent political groups,violent groups
GTD,Mungiki Sect,armed group,violent political groups,violent groups
GTD,Murle Tribe,armed group,violent political groups,violent groups
GTD,Musa Sudi Yalahow Militia,armed group,violent political groups,violent groups
GTD,Muslim Brotherhood,armed group,violent political groups,violent groups
GTD,Muslim Demonstrators,protesters,nonviolent civilian groups,nonviolent groups
GTD,Muslim extremists,armed group,violent political groups,violent groups
GTD,Muslim Fundamentalists,armed group,violent political groups,violent groups
GTD,Muslim Guerrillas,armed group,violent political groups,violent groups
GTD,Muslim Militants,armed group,violent political groups,violent groups
GTD,Muslim Rebels,armed group,violent political groups,violent groups
GTD,Muslim Renewal,armed group,violent political groups,violent groups
GTD,Muslim Youth,armed group,violent political groups,violent groups
GTD,Muslims,armed group,violent political groups,violent groups
GTD,Muslims Against Global Oppression (MAGO),armed group,violent political groups,violent groups
GTD,Mutassim Billah Gaddafi Battalion,armed group,violent political groups,violent groups
GTD,Mwakenya Dissident Movement,armed group,violent political groups,violent groups
GTD,Nandi Tribe,armed group,violent political groups,violent groups
GTD,National Alliance (Chad),armed group,violent political groups,violent groups
GTD,National Army for the Liberation of Uganda (NALU),armed group,violent political groups,violent groups
GTD,National Committee for the Restoration of Democracy and State (CNRDR),armed group,violent political groups,violent groups
GTD,National Congress for the Defense of the People (CNDP),armed group,violent political groups,violent groups
GTD,National Council for Defense of Democracy (NCDD),armed group,violent political groups,violent groups
GTD,National Democratic Alliance (NDA),armed group,violent political groups,violent groups
GTD,National Democratic Alliance of Sudan,armed group,violent political groups,violent groups
GTD,National Democratic Front of Liberia,armed group,violent political groups,violent groups
GTD,National Development Party (NDP),armed group,violent political groups,violent groups
GTD,National Freedom Party,armed group,violent political groups,violent groups
GTD,National Front for the Revolution in Burundi (FRONABU-Tabara),armed group,violent political groups,violent groups
GTD,National Front for the Salvation of Libya,armed group,violent political groups,violent groups
GTD,National Liberation Front (FNL) (Burundi),armed group,violent political groups,violent groups
GTD,National Liberation Front of Chad,armed group,violent political groups,violent groups
GTD,National Patriotic Front of Liberia (NPFL),armed group,violent political groups,violent groups
GTD,National Redemption Front,armed group,violent political groups,violent groups
GTD,National Republican Movement for Democracy and Development (MRND),armed group,violent political groups,violent groups
GTD,National Resistance Movement (NRM),armed group,violent political groups,violent groups
GTD,National Union for the Total Independence of Angola (UNITA),armed group,violent political groups,violent groups
GTD,National Youth Service of Zimbabwe,armed group,violent political groups,violent groups
GTD,Nationalist Integrationist Front (FNI),armed group,violent political groups,violent groups
GTD,Nazi Boerestat Party,armed group,violent political groups,violent groups
GTD,Nduma Defense of Congo (NDC),armed group,violent political groups,violent groups
GTD,New Patriotic Party (NPP),armed group,violent political groups,violent groups
GTD,New Ugandan Army,armed group,violent political groups,violent groups
GTD,Niger Delta Avengers (NDA),armed group,violent political groups,violent groups
GTD,Niger Delta extremists,armed group,violent political groups,violent groups
